819,4239149.25440,2886968.02593,3778877.16887,0.00490,0.00338,0.00420,0.830,0.877,0.827,0,2019-04-13 00:00:00,final,32,16
819,4239149.25445,2886968.02499,3778877.16864,0.00404,0.00271,0.00345,0.795,0.856,0.777,0,2019-04-14 00:00:00,final,32,16
819,4239149.25260,2886968.02366,3778877.16618,0.00326,0.00230,0.00286,0.784,0.835,0.754,0,2019-04-15 00:00:00,final,32,16
819,4239149.25200,2886968.02430,3778877.16808,0.00337,0.00231,0.00297,0.787,0.840,0.755,0,2019-04-16 00:00:00,final,32,16
819,4239149.25416,2886968.02515,3778877.16973,0.00335,0.00233,0.00302,0.782,0.846,0.757,0,2019-04-17 00:00:00,final,32,16
819,4239149.25724,2886968.02920,3778877.17216,0.00373,0.00258,0.00324,0.795,0.843,0.760,0,2019-04-18 00:00:00,final,32,16
819,4239149.25428,2886968.02397,3778877.16803,0.00330,0.00230,0.00289,0.791,0.844,0.756,0,2019-04-19 00:00:00,final,32,16
819,4239149.25498,2886968.02607,3778877.16837,0.00350,0.00245,0.00309,0.792,0.848,0.764,0,2019-04-20 00:00:00,final,32,16
819,4239149.25405,2886968.02457,3778877.16877,0.00317,0.00223,0.00280,0.784,0.841,0.755,0,2019-04-21 00:00:00,final,32,16
819,4239149.25398,2886968.02378,3778877.16939,0.00341,0.00239,0.00301,0.788,0.839,0.760,0,2019-04-22 00:00:00,final,32,16
819,4239149.24949,2886968.02121,3778877.16794,0.00426,0.00297,0.00370,0.798,0.845,0.772,0,2019-04-23 00:00:00,final,32,16
819,4239149.25128,2886968.02334,3778877.16967,0.00599,0.00425,0.00506,0.804,0.869,0.796,0,2019-04-24 00:00:00,final,32,16
819,4239149.25250,2886968.02487,3778877.17018,0.00679,0.00486,0.00599,0.831,0.877,0.833,0,2019-04-25 00:00:00,final,32,16
819,4239149.25343,2886968.02394,3778877.17011,0.00553,0.00384,0.00463,0.837,0.867,0.822,0,2019-04-26 00:00:00,final,32,16
819,4239149.24752,2886968.02101,3778877.16453,0.00497,0.00357,0.00435,0.820,0.878,0.805,0,2019-04-27 00:00:00,final,32,16
819,4239149.25326,2886968.02554,3778877.16685,0.00599,0.00438,0.00522,0.842,0.889,0.827,0,2019-04-28 00:00:00,final,32,16
819,4239149.25102,2886968.02381,3778877.16587,0.00541,0.00386,0.00475,0.808,0.868,0.815,0,2019-04-29 00:00:00,final,32,16
819,4239149.24745,2886968.02128,3778877.16376,0.00390,0.00275,0.00346,0.796,0.856,0.794,0,2019-04-30 00:00:00,final,32,16
819,4239149.24436,2886968.01877,3778877.16138,0.00450,0.00326,0.00393,0.826,0.867,0.809,0,2019-05-01 00:00:00,final,32,16
819,4239149.25325,2886968.02324,3778877.16558,0.00474,0.00337,0.00414,0.808,0.865,0.799,0,2019-05-02 00:00:00,final,32,16
819,4239149.25470,2886968.02984,3778877.16815,0.00345,0.00241,0.00305,0.780,0.840,0.762,0,2019-05-03 00:00:00,final,32,16
819,4239149.24817,2886968.02237,3778877.16429,0.00378,0.00265,0.00329,0.807,0.859,0.775,0,2019-05-04 00:00:00,final,32,16
819,4239149.24827,2886968.02368,3778877.16616,0.00411,0.00304,0.00358,0.829,0.858,0.795,0,2019-05-05 00:00:00,final,32,16
819,4239149.24957,2886968.02454,3778877.16524,0.00355,0.00247,0.00311,0.804,0.864,0.791,0,2019-05-06 00:00:00,final,32,16
819,4239149.25566,2886968.02726,3778877.16768,0.00295,0.00205,0.00262,0.784,0.845,0.762,0,2019-05-07 00:00:00,final,32,16
819,4239149.24380,2886968.01908,3778877.16039,0.00342,0.00241,0.00302,0.793,0.837,0.765,0,2019-05-08 00:00:00,final,32,16
819,4239149.24647,2886968.02023,3778877.16449,0.00336,0.00240,0.00300,0.780,0.837,0.751,0,2019-05-09 00:00:00,final,32,16
819,4239149.24639,2886968.02042,3778877.16411,0.00311,0.00221,0.00280,0.784,0.844,0.758,0,2019-05-10 00:00:00,final,32,16
819,4239149.24924,2886968.02108,3778877.16568,0.00340,0.00243,0.00307,0.793,0.839,0.764,0,2019-05-11 00:00:00,final,32,16
819,4239149.25150,2886968.02469,3778877.16706,0.00453,0.00320,0.00387,0.821,0.863,0.807,0,2019-05-12 00:00:00,final,32,16
819,4239149.25111,2886968.02741,3778877.16774,0.00603,0.00437,0.00538,0.802,0.872,0.787,0,2019-05-13 00:00:00,final,32,16
819,4239149.24951,2886968.02499,3778877.16645,0.00419,0.00292,0.00367,0.801,0.863,0.785,0,2019-05-14 00:00:00,final,32,16
819,4239149.25198,2886968.02743,3778877.16807,0.00425,0.00295,0.00366,0.809,0.864,0.806,0,2019-05-15 00:00:00,final,32,16
819,4239149.24925,2886968.02532,3778877.16729,0.00432,0.00303,0.00377,0.821,0.861,0.810,0,2019-05-16 00:00:00,final,32,16
819,4239149.25007,2886968.02499,3778877.16677,0.00478,0.00333,0.00409,0.801,0.871,0.784,0,2019-05-17 00:00:00,final,32,16
819,4239149.24786,2886968.02137,3778877.16542,0.00371,0.00260,0.00327,0.794,0.848,0.767,0,2019-05-18 00:00:00,final,32,16
819,4239149.24900,2886968.02260,3778877.16461,0.00367,0.00253,0.00320,0.787,0.843,0.763,0,2019-05-19 00:00:00,final,32,16
819,4239149.25092,2886968.02555,3778877.16736,0.00374,0.00265,0.00336,0.795,0.844,0.766,0,2019-05-20 00:00:00,final,32,16
819,4239149.25001,2886968.02447,3778877.16634,0.00402,0.00285,0.00358,0.799,0.849,0.761,0,2019-05-21 00:00:00,final,32,16
819,4239149.24898,2886968.02203,3778877.16439,0.00420,0.00292,0.00375,0.784,0.861,0.773,0,2019-05-22 00:00:00,final,32,16
819,4239149.24704,2886968.02252,3778877.16452,0.00384,0.00267,0.00340,0.792,0.853,0.783,0,2019-05-23 00:00:00,final,32,16
819,4239149.25025,2886968.02525,3778877.16628,0.00478,0.00325,0.00412,0.820,0.868,0.798,0,2019-05-24 00:00:00,final,32,16
819,4239149.24316,2886968.01952,3778877.16366,0.00355,0.00252,0.00313,0.799,0.849,0.775,0,2019-05-25 00:00:00,final,32,16
819,4239149.24891,2886968.02339,3778877.16804,0.00325,0.00228,0.00287,0.782,0.842,0.760,0,2019-05-26 00:00:00,final,32,16
819,4239149.24943,2886968.02270,3778877.16678,0.00371,0.00260,0.00325,0.800,0.855,0.779,0,2019-05-27 00:00:00,final,32,16
819,4239149.24810,2886968.02364,3778877.16629,0.00484,0.00344,0.00422,0.830,0.862,0.811,0,2019-05-28 00:00:00,final,32,16
819,4239149.25108,2886968.02491,3778877.16787,0.00536,0.00390,0.00488,0.828,0.878,0.820,0,2019-05-29 00:00:00,final,32,16
819,4239149.25034,2886968.02386,3778877.16663,0.00572,0.00402,0.00524,0.795,0.886,0.798,0,2019-05-30 00:00:00,final,32,16
819,4239149.25307,2886968.02608,3778877.16882,0.00484,0.00342,0.00426,0.807,0.871,0.808,0,2019-05-31 00:00:00,final,32,16
819,4239149.25018,2886968.02415,3778877.16694,0.00485,0.00336,0.00423,0.808,0.858,0.806,0,2019-06-01 00:00:00,final,32,16
819,4239149.24811,2886968.02460,3778877.16548,0.00410,0.00284,0.00357,0.794,0.850,0.765,0,2019-06-02 00:00:00,final,32,16
819,4239149.24906,2886968.02410,3778877.16754,0.00420,0.00293,0.00371,0.796,0.856,0.772,0,2019-06-03 00:00:00,final,32,16
819,4239149.24604,2886968.02187,3778877.16471,0.00435,0.00298,0.00378,0.795,0.856,0.778,0,2019-06-04 00:00:00,final,32,16
819,4239149.24814,2886968.02288,3778877.16627,0.00473,0.00332,0.00416,0.792,0.845,0.769,0,2019-06-05 00:00:00,final,32,16
819,4239149.24539,2886968.02132,3778877.16364,0.00478,0.00340,0.00425,0.815,0.866,0.786,0,2019-06-06 00:00:00,final,32,16
819,4239149.24914,2886968.02247,3778877.16479,0.00524,0.00387,0.00469,0.814,0.868,0.803,0,2019-06-07 00:00:00,final,32,16
819,4239149.25102,2886968.02471,3778877.16808,0.00439,0.00297,0.00382,0.773,0.850,0.778,0,2019-06-08 00:00:00,final,32,16
819,4239149.25490,2886968.02811,3778877.17175,0.00395,0.00273,0.00347,0.784,0.849,0.772,0,2019-06-09 00:00:00,final,32,16
819,4239149.24923,2886968.02426,3778877.16705,0.00434,0.00308,0.00385,0.795,0.846,0.761,0,2019-06-10 00:00:00,final,32,16
819,4239149.24860,2886968.02414,3778877.16571,0.00427,0.00305,0.00376,0.777,0.842,0.758,0,2019-06-11 00:00:00,final,32,16
819,4239149.24333,2886968.01970,3778877.16441,0.00438,0.00307,0.00393,0.786,0.846,0.766,0,2019-06-12 00:00:00,final,32,16
819,4239149.25662,2886968.02865,3778877.17218,0.00425,0.00302,0.00379,0.786,0.838,0.755,0,2019-06-13 00:00:00,final,32,16
819,4239149.24847,2886968.02568,3778877.16788,0.00411,0.00300,0.00369,0.785,0.840,0.755,0,2019-06-14 00:00:00,final,32,16
819,4239149.24854,2886968.02203,3778877.16421,0.00433,0.00304,0.00385,0.780,0.841,0.754,0,2019-06-15 00:00:00,final,32,16
819,4239149.24349,2886968.01910,3778877.16142,0.00418,0.00297,0.00372,0.769,0.839,0.753,0,2019-06-16 00:00:00,final,32,16
819,4239149.24842,2886968.02613,3778877.16401,0.00423,0.00301,0.00371,0.780,0.837,0.759,0,2019-06-17 00:00:00,final,32,16
819,4239149.25480,2886968.02885,3778877.16992,0.00431,0.00303,0.00384,0.790,0.839,0.760,0,2019-06-18 00:00:00,final,32,16
819,4239149.24243,2886968.01853,3778877.16243,0.00450,0.00318,0.00404,0.783,0.847,0.759,0,2019-06-19 00:00:00,final,32,16
819,4239149.24693,2886968.02129,3778877.16279,0.00433,0.00304,0.00389,0.787,0.846,0.762,0,2019-06-20 00:00:00,final,32,16
819,4239149.24780,2886968.02194,3778877.16450,0.00401,0.00284,0.00356,0.804,0.845,0.772,0,2019-06-21 00:00:00,final,32,16
819,4239149.24790,2886968.02569,3778877.16517,0.00462,0.00331,0.00407,0.775,0.847,0.763,0,2019-06-22 00:00:00,final,32,16
819,4239149.24760,2886968.02403,3778877.16493,0.00431,0.00297,0.00373,0.794,0.860,0.767,0,2019-06-23 00:00:00,final,32,16
819,4239149.25666,2886968.03020,3778877.17417,0.00438,0.00315,0.00391,0.806,0.855,0.787,0,2019-06-24 00:00:00,final,32,16
819,4239149.25512,2886968.02932,3778877.17407,0.00581,0.00397,0.00493,0.806,0.861,0.799,0,2019-06-25 00:00:00,final,32,16
819,4239149.24879,2886968.02386,3778877.16592,0.00674,0.00470,0.00561,0.803,0.871,0.794,0,2019-06-26 00:00:00,final,32,16
819,4239149.25056,2886968.02471,3778877.16780,0.00503,0.00349,0.00444,0.801,0.859,0.786,0,2019-06-27 00:00:00,final,32,16
819,4239149.24783,2886968.02450,3778877.16569,0.00457,0.00314,0.00399,0.790,0.846,0.765,0,2019-06-28 00:00:00,final,32,16
819,4239149.25437,2886968.02744,3778877.16911,0.00452,0.00321,0.00404,0.789,0.850,0.764,0,2019-06-29 00:00:00,final,32,16
819,4239149.25594,2886968.02945,3778877.17199,0.00473,0.00327,0.00414,0.776,0.854,0.756,0,2019-06-30 00:00:00,final,32,16
819,4239149.24222,2886968.02011,3778877.16010,0.00486,0.00347,0.00427,0.776,0.847,0.762,0,2019-07-01 00:00:00,final,32,16
819,4239149.24869,2886968.02531,3778877.16550,0.00507,0.00352,0.00440,0.788,0.859,0.779,0,2019-07-02 00:00:00,final,32,16
819,4239149.25039,2886968.02565,3778877.16757,0.00414,0.00283,0.00366,0.787,0.847,0.755,0,2019-07-03 00:00:00,final,32,16
819,4239149.25157,2886968.02601,3778877.16846,0.00428,0.00306,0.00382,0.801,0.852,0.772,0,2019-07-04 00:00:00,final,32,16
819,4239149.25026,2886968.02672,3778877.16943,0.00532,0.00356,0.00448,0.786,0.854,0.771,0,2019-07-05 00:00:00,final,32,16
819,4239149.25238,2886968.02481,3778877.16991,0.00495,0.00344,0.00428,0.800,0.861,0.771,0,2019-07-06 00:00:00,final,32,16
819,4239149.24928,2886968.02298,3778877.16547,0.00471,0.00332,0.00412,0.806,0.854,0.775,0,2019-07-07 00:00:00,final,32,16
819,4239149.25159,2886968.02751,3778877.16959,0.00535,0.00370,0.00452,0.783,0.854,0.763,0,2019-07-08 00:00:00,final,32,16
819,4239149.24647,2886968.02359,3778877.16401,0.00377,0.00269,0.00340,0.796,0.854,0.770,0,2019-07-09 00:00:00,final,32,16
819,4239149.24950,2886968.02481,3778877.16645,0.00394,0.00270,0.00345,0.794,0.851,0.768,0,2019-07-10 00:00:00,final,32,16
819,4239149.24655,2886968.02326,3778877.16520,0.00402,0.00283,0.00350,0.799,0.849,0.767,0,2019-07-11 00:00:00,final,32,16
819,4239149.25312,2886968.02897,3778877.17067,0.00489,0.00339,0.00431,0.795,0.856,0.773,0,2019-07-12 00:00:00,final,32,16
819,4239149.25807,2886968.03182,3778877.17348,0.00436,0.00307,0.00385,0.793,0.848,0.765,0,2019-07-13 00:00:00,final,32,16
819,4239149.24586,2886968.02182,3778877.16544,0.00427,0.00308,0.00380,0.800,0.853,0.769,0,2019-07-14 00:00:00,final,32,16
819,4239149.24725,2886968.02197,3778877.16427,0.00373,0.00265,0.00334,0.800,0.846,0.771,0,2019-07-15 00:00:00,final,32,16
819,4239149.24598,2886968.02340,3778877.16592,0.00381,0.00263,0.00334,0.795,0.850,0.760,0,2019-07-16 00:00:00,final,32,16
819,4239149.24544,2886968.02261,3778877.16539,0.00411,0.00293,0.00365,0.802,0.853,0.782,0,2019-07-17 00:00:00,final,32,16
819,4239149.25064,2886968.02697,3778877.16823,0.00385,0.00261,0.00337,0.777,0.844,0.757,0,2019-07-18 00:00:00,final,32,16
819,4239149.24945,2886968.02447,3778877.16913,0.00396,0.00276,0.00351,0.788,0.844,0.757,0,2019-07-19 00:00:00,final,32,16
819,4239149.25549,2886968.02754,3778877.17395,0.00426,0.00292,0.00372,0.796,0.854,0.764,0,2019-07-20 00:00:00,final,32,16
819,4239149.24780,2886968.02456,3778877.16795,0.00428,0.00293,0.00375,0.791,0.849,0.757,0,2019-07-21 00:00:00,final,32,16
819,4239149.25060,2886968.02452,3778877.16938,0.00490,0.00338,0.00430,0.792,0.852,0.768,0,2019-07-22 00:00:00,final,32,16
819,4239149.25456,2886968.02770,3778877.17211,0.00481,0.00335,0.00424,0.797,0.847,0.759,0,2019-07-23 00:00:00,final,32,16
819,4239149.24970,2886968.02697,3778877.16898,0.00491,0.00342,0.00429,0.804,0.859,0.773,0,2019-07-24 00:00:00,final,32,16
819,4239149.25007,2886968.02466,3778877.17084,0.00516,0.00350,0.00449,0.793,0.854,0.769,0,2019-07-25 00:00:00,final,32,16
819,4239149.24942,2886968.02549,3778877.17022,0.00526,0.00363,0.00458,0.795,0.856,0.770,0,2019-07-26 00:00:00,final,32,16
819,4239149.25339,2886968.03085,3778877.17291,0.00515,0.00355,0.00452,0.796,0.851,0.766,0,2019-07-27 00:00:00,final,32,16
819,4239149.24881,2886968.02490,3778877.16911,0.00518,0.00354,0.00448,0.796,0.853,0.765,0,2019-07-28 00:00:00,final,32,16
819,4239149.24780,2886968.02473,3778877.17110,0.00494,0.00350,0.00435,0.786,0.849,0.759,0,2019-07-29 00:00:00,final,32,16
819,4239149.25012,2886968.02435,3778877.16992,0.00503,0.00344,0.00438,0.794,0.851,0.768,0,2019-07-30 00:00:00,final,32,16
819,4239149.25093,2886968.02816,3778877.17010,0.00516,0.00342,0.00438,0.803,0.862,0.780,0,2019-07-31 00:00:00,final,32,16
819,4239149.25060,2886968.02565,3778877.16952,0.00513,0.00359,0.00452,0.799,0.857,0.785,0,2019-08-01 00:00:00,final,32,16
819,4239149.25657,2886968.02908,3778877.17616,0.00440,0.00299,0.00387,0.785,0.848,0.756,0,2019-08-02 00:00:00,final,32,16
819,4239149.24769,2886968.02599,3778877.16752,0.00440,0.00307,0.00388,0.786,0.845,0.762,0,2019-08-03 00:00:00,final,32,16
819,4239149.24843,2886968.02580,3778877.16825,0.00443,0.00304,0.00391,0.799,0.848,0.771,0,2019-08-04 00:00:00,final,32,16
819,4239149.24732,2886968.02254,3778877.16804,0.00426,0.00297,0.00372,0.799,0.854,0.764,0,2019-08-05 00:00:00,final,32,16
819,4239149.25288,2886968.02625,3778877.17263,0.00430,0.00306,0.00382,0.794,0.850,0.768,0,2019-08-06 00:00:00,final,32,16
819,4239149.25029,2886968.02737,3778877.17239,0.00431,0.00299,0.00379,0.794,0.850,0.765,0,2019-08-07 00:00:00,final,32,16
819,4239149.25356,2886968.02867,3778877.17268,0.00451,0.00323,0.00403,0.801,0.852,0.770,0,2019-08-08 00:00:00,final,32,16
819,4239149.25059,2886968.02771,3778877.17119,0.00475,0.00328,0.00413,0.799,0.859,0.775,0,2019-08-09 00:00:00,final,32,16
819,4239149.25427,2886968.02884,3778877.17491,0.00460,0.00313,0.00396,0.795,0.854,0.769,0,2019-08-10 00:00:00,final,32,16
819,4239149.25033,2886968.02899,3778877.17362,0.00461,0.00322,0.00410,0.794,0.846,0.768,0,2019-08-11 00:00:00,final,32,16
819,4239149.24507,2886968.02415,3778877.16864,0.00419,0.00292,0.00371,0.795,0.846,0.761,0,2019-08-12 00:00:00,final,32,16
819,4239149.24955,2886968.02733,3778877.17119,0.00486,0.00338,0.00418,0.805,0.857,0.780,0,2019-08-13 00:00:00,final,32,16
819,4239149.24912,2886968.02778,3778877.16997,0.00446,0.00300,0.00389,0.802,0.859,0.779,0,2019-08-14 00:00:00,final,32,16
819,4239149.24016,2886968.01615,3778877.16225,0.00435,0.00294,0.00375,0.803,0.855,0.773,0,2019-08-15 00:00:00,final,32,16
819,4239149.24802,2886968.02380,3778877.16981,0.00385,0.00267,0.00342,0.794,0.852,0.762,0,2019-08-16 00:00:00,final,32,16
819,4239149.24164,2886968.02181,3778877.16569,0.00422,0.00286,0.00369,0.789,0.853,0.763,0,2019-08-17 00:00:00,final,32,16
819,4239149.24058,2886968.02019,3778877.16636,0.00440,0.00310,0.00387,0.795,0.853,0.768,0,2019-08-18 00:00:00,final,32,16
819,4239149.25036,2886968.02571,3778877.17447,0.00428,0.00296,0.00375,0.801,0.855,0.778,0,2019-08-19 00:00:00,final,32,16
819,4239149.24248,2886968.02181,3778877.16608,0.00406,0.00282,0.00360,0.796,0.850,0.771,0,2019-08-20 00:00:00,final,32,16
819,4239149.24566,2886968.02597,3778877.17104,0.00426,0.00296,0.00378,0.788,0.849,0.764,0,2019-08-21 00:00:00,final,32,16
819,4239149.24978,2886968.02744,3778877.17259,0.00446,0.00308,0.00385,0.796,0.853,0.766,0,2019-08-22 00:00:00,final,32,16
819,4239149.25064,2886968.02752,3778877.17393,0.00478,0.00341,0.00416,0.821,0.859,0.794,0,2019-08-23 00:00:00,final,32,16
819,4239149.25212,2886968.02868,3778877.17485,0.00471,0.00318,0.00406,0.800,0.855,0.778,0,2019-08-24 00:00:00,final,32,16
819,4239149.24628,2886968.02498,3778877.17087,0.00505,0.00353,0.00443,0.798,0.855,0.778,0,2019-08-25 00:00:00,final,32,16
819,4239149.25399,2886968.03125,3778877.17764,0.00557,0.00385,0.00479,0.807,0.858,0.781,0,2019-08-26 00:00:00,final,32,16
819,4239149.25334,2886968.02871,3778877.17933,0.00463,0.00323,0.00403,0.795,0.847,0.767,0,2019-08-27 00:00:00,final,32,16
819,4239149.24967,2886968.02736,3778877.17534,0.00527,0.00360,0.00452,0.802,0.865,0.780,0,2019-08-28 00:00:00,final,32,16
819,4239149.25150,2886968.02704,3778877.17498,0.00491,0.00339,0.00430,0.800,0.855,0.771,0,2019-08-29 00:00:00,final,32,16
819,4239149.24691,2886968.02376,3778877.17065,0.00462,0.00323,0.00413,0.788,0.849,0.758,0,2019-08-31 00:00:00,final,32,16
819,4239149.24755,2886968.02541,3778877.17217,0.00468,0.00329,0.00408,0.800,0.855,0.765,0,2019-09-01 00:00:00,final,32,16
819,4239149.24453,2886968.02509,3778877.16963,0.00473,0.00319,0.00403,0.797,0.858,0.788,0,2019-09-02 00:00:00,final,32,16
819,4239149.24662,2886968.02457,3778877.17090,0.00415,0.00284,0.00361,0.793,0.848,0.767,0,2019-09-03 00:00:00,final,32,16
819,4239149.24086,2886968.02038,3778877.16701,0.00571,0.00404,0.00496,0.795,0.855,0.784,0,2019-09-04 00:00:00,final,32,16
819,4239149.24399,2886968.02240,3778877.16854,0.00433,0.00303,0.00377,0.788,0.846,0.760,0,2019-09-05 00:00:00,final,32,16
819,4239149.24272,2886968.02224,3778877.16799,0.00410,0.00281,0.00355,0.801,0.852,0.771,0,2019-09-06 00:00:00,final,32,16
819,4239149.24473,2886968.02496,3778877.17181,0.00420,0.00296,0.00370,0.794,0.850,0.761,0,2019-09-07 00:00:00,final,32,16
819,4239149.24118,2886968.02061,3778877.16678,0.00394,0.00274,0.00347,0.790,0.850,0.759,0,2019-09-08 00:00:00,final,32,16
819,4239149.25029,2886968.02709,3778877.17509,0.00356,0.00250,0.00315,0.791,0.848,0.765,0,2019-09-09 00:00:00,final,32,16
819,4239149.24042,2886968.02193,3778877.16833,0.00408,0.00283,0.00358,0.786,0.847,0.768,0,2019-09-10 00:00:00,final,32,16
819,4239149.24420,2886968.02298,3778877.17143,0.00396,0.00274,0.00346,0.794,0.848,0.763,0,2019-09-11 00:00:00,final,32,16
819,4239149.24814,2886968.02663,3778877.17293,0.00386,0.00270,0.00335,0.792,0.849,0.767,0,2019-09-12 00:00:00,final,32,16
819,4239149.24579,2886968.02558,3778877.17024,0.00422,0.00293,0.00371,0.788,0.847,0.766,0,2019-09-13 00:00:00,final,32,16
819,4239149.24707,2886968.02528,3778877.17113,0.00515,0.00354,0.00438,0.792,0.857,0.770,0,2019-09-14 00:00:00,final,32,16
819,4239149.24582,2886968.02550,3778877.17155,0.00431,0.00302,0.00378,0.795,0.852,0.768,0,2019-09-15 00:00:00,final,32,16
819,4239149.24885,2886968.02719,3778877.17166,0.00388,0.00273,0.00341,0.788,0.844,0.756,0,2019-09-16 00:00:00,final,32,16
819,4239149.24998,2886968.02762,3778877.17192,0.00430,0.00304,0.00378,0.785,0.849,0.760,0,2019-09-17 00:00:00,final,32,16
819,4239149.24333,2886968.02582,3778877.16892,0.00442,0.00296,0.00379,0.790,0.857,0.776,0,2019-09-18 00:00:00,final,32,16
819,4239149.24645,2886968.02611,3778877.17207,0.00474,0.00327,0.00409,0.810,0.862,0.806,0,2019-09-19 00:00:00,final,32,16
819,4239149.24318,2886968.02405,3778877.17008,0.00431,0.00297,0.00375,0.797,0.854,0.781,0,2019-09-20 00:00:00,final,32,16
819,4239149.24639,2886968.02532,3778877.17195,0.00358,0.00251,0.00314,0.787,0.844,0.757,0,2019-09-21 00:00:00,final,32,16
819,4239149.24714,2886968.02697,3778877.17426,0.00379,0.00260,0.00329,0.792,0.851,0.767,0,2019-09-22 00:00:00,final,32,16
819,4239149.24835,2886968.02635,3778877.17363,0.00389,0.00270,0.00343,0.785,0.846,0.760,0,2019-09-23 00:00:00,final,32,16
819,4239149.24457,2886968.02183,3778877.16909,0.00382,0.00274,0.00337,0.790,0.846,0.753,0,2019-09-24 00:00:00,final,32,16
819,4239149.24187,2886968.02279,3778877.17004,0.00387,0.00266,0.00337,0.792,0.851,0.765,0,2019-09-25 00:00:00,final,32,16
819,4239149.24282,2886968.02392,3778877.16884,0.00384,0.00260,0.00335,0.777,0.840,0.756,0,2019-09-26 00:00:00,final,32,16
819,4239149.23925,2886968.01948,3778877.16472,0.00363,0.00252,0.00320,0.785,0.842,0.755,0,2019-09-27 00:00:00,final,32,16
819,4239149.24801,2886968.02596,3778877.17393,0.00385,0.00267,0.00340,0.790,0.850,0.762,0,2019-09-28 00:00:00,final,32,16
819,4239149.24320,2886968.02189,3778877.17093,0.00411,0.00286,0.00367,0.787,0.845,0.757,0,2019-09-29 00:00:00,final,32,16
819,4239149.24577,2886968.02386,3778877.17057,0.00465,0.00329,0.00408,0.792,0.845,0.763,0,2019-09-30 00:00:00,final,32,16
